stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
10138,10138,Southbound Kennedy at Portage South,49.891388282812976,-97.1482820594645,http://www.winnipegtransit.com/stops/10138
10140,10140,Westbound Corydon at Lilac,49.869643245963175,-97.15704654337085,http://www.winnipegtransit.com/stops/10140
10141,10141,Eastbound Corydon at Arbuthnot,49.870115421381186,-97.15506624798057,http://www.winnipegtransit.com/stops/10141
10142,10142,Westbound Corydon at Arbuthnot,49.870158029691645,-97.15548214020866,http://www.winnipegtransit.com/stops/10142
10143,10143,Eastbound Corydon at Cockburn,49.87078511098805,-97.1530644615138,http://www.winnipegtransit.com/stops/10143
10144,10144,Westbound Corydon at Cockburn,49.870913628082725,-97.15322656787895,http://www.winnipegtransit.com/stops/10144
10145,10145,Eastbound Corydon at Hugo,49.87155775156898,-97.1507525000667,http://www.winnipegtransit.com/stops/10145
10146,10146,Westbound Corydon at Hugo,49.87158306287575,-97.15121081439221,http://www.winnipegtransit.com/stops/10146
10147,10147,Eastbound Corydon at Daly,49.87225299871164,-97.1486661087291,http://www.winnipegtransit.com/stops/10147
10148,10148,Westbound Corydon at Daly,49.87246741296988,-97.14857440221664,http://www.winnipegtransit.com/stops/10148
10149,10149,Westbound Corydon at Nassau,49.87324850568172,-97.14623412710975,http://www.winnipegtransit.com/stops/10149
10150,10150,Eastbound Corydon at Nassau,49.87343766115527,-97.14512735006932,http://www.winnipegtransit.com/stops/10150
10151,10151,Southbound Donald at Gertrude,49.877571237466164,-97.13870524842521,http://www.winnipegtransit.com/stops/10151
10152,10152,Northbound Donald at Wardlaw,49.87895252575105,-97.13790046475133,http://www.winnipegtransit.com/stops/10152
10153,10153,Southbound Donald at Stradbrook,49.87978090067221,-97.13795211472197,http://www.winnipegtransit.com/stops/10153
10156,10156,Northbound Harkness at River,49.88305095640592,-97.13545973962816,http://www.winnipegtransit.com/stops/10156
10157,10157,Eastbound Mayfair at Queen Elizabeth,49.88451542040469,-97.13312021242493,http://www.winnipegtransit.com/stops/10157
10158,10158,Northbound Queen Elizabeth at Mayfair,49.88515638791982,-97.13214881973482,http://www.winnipegtransit.com/stops/10158
10159,10159,Southbound Queen Elizabeth at Stradbrook,49.88390505936916,-97.13208574909753,http://www.winnipegtransit.com/stops/10159
10161,10161,Westbound Stradbrook at Harkness,49.88178236777364,-97.13432536599645,http://www.winnipegtransit.com/stops/10161
10162,10162,Westbound Portage at Sherburn,49.88454275718247,-97.17659548192252,http://www.winnipegtransit.com/stops/10162
10166,10166,Southbound Donald at River,49.881850531533665,-97.13744094917337,http://www.winnipegtransit.com/stops/10166
10167,10167,Westbound River at Clarke,49.88175671612831,-97.13887837676766,http://www.winnipegtransit.com/stops/10167
10168,10168,Westbound River at Cauchon,49.88098387559819,-97.14116318947389,http://www.winnipegtransit.com/stops/10168
10169,10169,Westbound River at Bryce,49.88022020154462,-97.14346149680915,http://www.winnipegtransit.com/stops/10169
10170,10170,Westbound River at Osborne,49.87930179948619,-97.14621109314383,http://www.winnipegtransit.com/stops/10170
10171,10171,Northbound Osborne at River,49.87946828908375,-97.14649703403526,http://www.winnipegtransit.com/stops/10171
10172,10172,Southbound Osborne at River,49.87917208027641,-97.14653621683203,http://www.winnipegtransit.com/stops/10172
10173,10173,Westbound River at Gerard,49.87871790144389,-97.1479455755358,http://www.winnipegtransit.com/stops/10173
10174,10174,Westbound River at Nassau,49.878048306012424,-97.14994776149607,http://www.winnipegtransit.com/stops/10174
